zip_code,city,state,lat,long
73645,Erick,OK,35.2072,-99.8504
73646,Fay,OK,35.8342,-98.6851
73647,Foss,OK,35.3931,-99.0908
73650,Hammon,OK,35.6894,-99.4825
73651,Hobart,OK,35.0076,-99.0612
73654,Leedey,OK,35.9043,-99.3606
73655,Lone Wolf,OK,34.9663,-99.2594
73658,Oakwood,OK,35.9069,-98.7290
73659,Putnam,OK,35.8485,-98.9424
73660,Reydon,OK,35.6535,-99.8801
73661,Rocky,OK,35.1383,-99.0256
73662,Sayre,OK,35.3273,-99.6664
73663,Seiling,OK,36.0607,-98.8498
73664,Sentinel,OK,35.1678,-99.1950
73666,Sweetwater,OK,35.4237,-99.8810
73667,Taloga,OK,35.9493,-98.9967
73668,Texola,OK,35.2232,-99.9564
73669,Thomas,OK,35.7255,-98.7383
73673,Willow,OK,35.0456,-99.6642
73701,Enid,OK,36.4053,-97.8187
73716,Aline,OK,36.5066,-98.4978
73717,Alva,OK,36.8549,-98.7642
73718,Ames,OK,36.2272,-98.2113
73719,Amorita,OK,36.9482,-98.2365
73720,Bison,OK,36.1912,-97.8846
73722,Burlington,OK,36.9028,-98.3218
73724,Canton,OK,35.9887,-98.5581
73726,Carmen,OK,36.6010,-98.4828
73727,Carrier,OK,36.5284,-98.0150
73728,Cherokee,OK,36.7756,-98.3696
73729,Cleo Springs,OK,36.4053,-98.4799
73730,Covington,OK,36.2775,-97.5591
73731,Dacoma,OK,36.6594,-98.6033
73733,Douglas,OK,36.2271,-97.6844
73734,Dover,OK,35.9914,-97.8899
73735,Drummond,OK,36.2414,-98.0288
73736,Fairmont,OK,36.3762,-97.7023
73737,Fairview,OK,36.3058,-98.6033
73738,Garber,OK,36.4558,-97.5596
73739,Goltry,OK,36.5357,-98.1606
73741,Helena,OK,36.5649,-98.2921
73742,Hennessey,OK,36.0084,-97.9424
73743,Hillsdale,OK,36.5501,-98.0060
73744,Hitchcock,OK,35.9998,-98.3125
73746,Hopeton,OK,36.6886,-98.6460
73747,Isabella,OK,36.2515,-98.3345
73749,Jet,OK,36.7099,-98.1748
73750,Kingfisher,OK,35.9723,-97.9615
73753,Kremlin,OK,36.5283,-97.8365
73754,Lahoma,OK,36.3908,-98.0497
73755,Longdale,OK,36.1152,-98.5562
73756,Loyal,OK,35.9637,-98.1123
73757,Lucien,OK,36.2679,-97.4434
73758,Manchester,OK,36.9484,-97.9942
73759,Medford,OK,36.8212,-97.6696
73760,Meno,OK,36.3764,-98.1583
73761,Nash,OK,36.7024,-97.9929
73762,Okarche,OK,35.7991,-97.9406
73763,Okeene,OK,36.0980,-98.3436
73764,Omega,OK,35.8484,-98.1768
73766,Pond Creek,OK,36.6628,-97.8044
73768,Ringwood,OK,36.3707,-98.3328
73770,Southard,OK,36.0760,-98.4530
73771,Wakita,OK,36.8763,-97.9926
73772,Watonga,OK,35.8873,-98.4215
73773,Waukomis,OK,36.2677,-97.8898
73801,Woodward,OK,36.4188,-99.3870
73832,Arnett,OK,36.0588,-99.6907
73834,Buffalo,OK,36.7968,-99.5346
73835,Camargo,OK,36.0356,-99.2810
73838,Chester,OK,36.3340,-98.8606
73840,Fargo,OK,36.4344,-99.7215
73841,Fort Supply,OK,36.5202,-99.4435
73842,Freedom,OK,36.8309,-99.2134
73843,Gage,OK,36.3337,-99.7666
73844,Gate,OK,36.8825,-100.1819
73848,Laverne,OK,36.6560,-100.0185
73851,May,OK,36.6445,-99.6829
73852,Mooreland,OK,36.5040,-99.1279
73853,Mutual,OK,36.2324,-99.0890
73855,Rosston,OK,36.8760,-99.8841
73857,Sharon,OK,36.2558,-99.3636
73858,Shattuck,OK,36.3977,-99.8894
73859,Vici,OK,36.0822,-99.2214
73860,Waynoka,OK,36.5653,-98.7928
73901,Adams,OK,36.7401,-101.0531
73931,Balko,OK,36.6070,-100.6392
73932,Beaver,OK,36.7232,-100.6289
73933,Boise City,OK,36.7506,-102.6234
73937,Felt,OK,36.5814,-102.8229
73938,Forgan,OK,36.8949,-100.5037
73939,Goodwell,OK,36.7472,-101.7701
73942,Guymon,OK,36.7478,-101.3936
73944,Hardesty,OK,36.5856,-101.1641
73945,Hooker,OK,36.8263,-101.1569
73946,Kenton,OK,36.8597,-102.9033
73947,Keyes,OK,36.7826,-102.2127
73949,Texhoma,OK,36.6311,-101.9600
73950,Turpin,OK,36.8351,-100.8236
73951,Tyrone,OK,36.9525,-101.0268
73960,Texhoma,TX,36.5055,-101.7829
74001,Avant,OK,36.4846,-96.0786
74002,Barnsdall,OK,36.5484,-96.1592
74003,Bartlesville,OK,36.7377,-96.0814
74008,Bixby,OK,35.9313,-95.8083
74010,Bristow,OK,35.8209,-96.3819
74011,Broken Arrow,OK,35.9677,-95.8150
74015,Catoosa,OK,36.1719,-95.6840
74016,Chelsea,OK,36.5578,-95.4717
74017,Claremore,OK,36.3941,-95.5717
74020,Cleveland,OK,36.2481,-96.4447
74021,Collinsville,OK,36.4132,-95.8302
74022,Copan,OK,36.9232,-95.9055
74023,Cushing,OK,36.0174,-96.7474
74026,Davenport,OK,35.7096,-96.7605
74027,Delaware,OK,36.8006,-95.6208
74028,Depew,OK,35.7335,-96.5176
74029,Dewey,OK,36.8368,-95.9052
74030,Drumright,OK,35.9670,-96.5381
74031,Foyil,OK,36.4349,-95.5192
74032,Glencoe,OK,36.2100,-96.8904
74033,Glenpool,OK,35.9411,-96.0027
74034,Hallett,OK,36.2319,-96.5620
74035,Hominy,OK,36.3840,-96.3799
74036,Inola,OK,36.1695,-95.5272
74037,Jenks,OK,36.0118,-95.9739
74038,Jennings,OK,36.1925,-96.5798
74039,Kellyville,OK,35.9018,-96.2399
74041,Kiefer,OK,35.9377,-96.0566
74042,Lenapah,OK,36.8898,-95.5817
74043,Leonard,OK,35.9204,-95.7994
74044,Mannford,OK,36.0752,-96.3937
74045,Maramec,OK,36.2176,-96.6760
74046,Milfay,OK,35.7552,-96.5659
74047,Mounds,OK,35.8423,-96.0063
74048,Nowata,OK,36.6789,-95.6208
74050,Oakhurst,OK,36.0718,-96.0620
74051,Ochelata,OK,36.6061,-95.9606
74052,Oilton,OK,36.0908,-96.5640
74053,Oologah,OK,36.4314,-95.7008
74054,Osage,OK,36.2942,-96.3832
74055,Owasso,OK,36.2712,-95.8214
74056,Pawhuska,OK,36.7917,-96.2826
74058,Pawnee,OK,36.3330,-96.7754
74059,Perkins,OK,35.9814,-97.1065
74060,Prue,OK,36.2904,-96.1883
74061,Ramona,OK,36.5568,-95.9054
74062,Ripley,OK,35.9864,-96.8837
74063,Sand Springs,OK,36.1469,-96.2094
74066,Sapulpa,OK,35.9665,-96.1702
74068,Shamrock,OK,35.9080,-96.5721
74070,Skiatook,OK,36.3730,-96.0771
74071,Slick,OK,35.7861,-96.2805
74072,S Coffeyville,OK,36.9652,-95.5547
74073,Sperry,OK,36.2931,-95.9671
74074,Stillwater,OK,36.0800,-97.0694
74079,Stroud,OK,35.7988,-96.7214
74080,Talala,OK,36.5323,-95.7193
74081,Terlton,OK,36.1917,-96.4818
74082,Vera,OK,36.4493,-95.8809
74083,Wann,OK,36.9286,-95.7617
74084,Wynona,OK,36.5264,-96.3868
74085,Yale,OK,36.1003,-96.7309
74101,Tulsa,OK,36.1537,-95.9926
74301,Vinita,OK,36.6806,-95.2158
74330,Adair,OK,36.4086,-95.2742
74331,Afton,OK,36.6318,-94.9101
74332,Big Cabin,OK,36.6271,-95.2831
74333,Bluejacket,OK,36.8013,-95.1525
74335,Cardin,OK,36.9800,-94.8557
74337,Chouteau,OK,36.1621,-95.3462
74338,Colcord,OK,36.2584,-94.6932
74339,Commerce,OK,36.9334,-94.8689
74340,Disney,OK,36.4763,-94.9844
74342,Eucha,OK,36.3906,-94.8903
74343,Fairland,OK,36.7367,-94.8193
74344,Grove,OK,36.5705,-94.7335
74346,Jay,OK,36.4439,-94.7735
74347,Kansas,OK,36.2109,-94.8082
74349,Ketchum,OK,36.5187,-95.0258
74350,Langley,OK,36.4660,-95.0520
74352,Locust Grove,OK,36.1734,-95.1835
74354,Miami,OK,36.8785,-94.8680
74358,North Miami,OK,36.9173,-94.8809
74359,Oaks,OK,36.1713,-94.8625
74360,Picher,OK,36.9712,-94.8469
74361,Pryor,OK,36.2638,-95.2937
74363,Quapaw,OK,36.9351,-94.7187
74364,Rose,OK,36.2233,-94.9972
74365,Salina,OK,36.3322,-95.0873
74366,Spavinaw,OK,36.4295,-95.0115
74367,Strang,OK,36.4436,-95.0875
74368,Twin Oaks,OK,36.1958,-94.8651
74369,Welch,OK,36.9128,-95.2126
74370,Wyandotte,OK,36.7823,-94.7004
74401,Muskogee,OK,35.6935,-95.4342
74421,Beggs,OK,35.7745,-96.0327
74422,Boynton,OK,35.6535,-95.6937
74423,Braggs,OK,35.6764,-95.1790
74425,Canadian,OK,35.1778,-95.6639
74426,Checotah,OK,35.4137,-95.6108
74427,Cookson,OK,35.6992,-94.8979
74428,Council Hill,OK,35.5456,-95.7235
74429,Coweta,OK,35.9755,-95.6112
74430,Crowder,OK,35.1334,-95.6601
74431,Dewar,OK,35.4625,-95.9360
74432,Eufaula,OK,35.2801,-95.6347
74434,Fort Gibson,OK,35.8025,-95.1938
74435,Gore,OK,35.5330,-95.0887
74436,Haskell,OK,35.7959,-95.6962
74437,Henryetta,OK,35.4454,-95.9746
74438,Hitchita,OK,35.5297,-95.7596
74440,Hoyt,OK,35.2818,-95.3072
74441,Hulbert,OK,35.9689,-95.1423
74442,Indianola,OK,35.1385,-95.7630
74444,Moodys,OK,36.0458,-94.9668
74445,Morris,OK,35.6988,-95.8183
74446,Okay,OK,35.8628,-95.3495
74447,Okmulgee,OK,35.6463,-96.0328
74450,Oktaha,OK,35.6316,-95.5192
74451,Park Hill,OK,35.7546,-95.0016
74452,Peggs,OK,36.1222,-95.0005
74454,Porter,OK,35.8600,-95.4874
74455,Porum,OK,35.3487,-95.2428
74456,Preston,OK,35.6981,-96.0109
74457,Proctor,OK,36.0089,-94.7951
74458,Redbird,OK,35.8921,-95.5928
74459,Rentiesville,OK,35.5083,-95.4944
74460,Schulter,OK,35.5225,-95.9729
74461,Stidham,OK,35.3821,-95.6868
74462,Stigler,OK,35.3049,-95.0802
74463,Taft,OK,35.7519,-95.5660
74464,Tahlequah,OK,35.9615,-94.9532
74467,Wagoner,OK,35.9446,-95.4008
74468,Wainwright,OK,35.6308,-95.6011
74469,Warner,OK,35.5007,-95.3006
74470,Webbers Falls,OK,35.5184,-95.1471
74471,Welling,OK,35.8564,-94.8588
74472,Whitefield,OK,35.2504,-95.2275
74501,Mcalester,OK,34.9528,-95.7997
74521,Albion,OK,34.6518,-95.0923
74522,Alderson,OK,34.9084,-95.6789
74523,Antlers,OK,34.3317,-95.6455
74525,Atoka,OK,34.3157,-96.1069
74528,Blanco,OK,34.7653,-95.7934
74529,Blocker,OK,35.0617,-95.5681
74530,Bromide,OK,34.4232,-96.4866
74531,Calvin,OK,34.8709,-96.2497
74533,Caney,OK,34.2197,-96.2114
74534,Centrahoma,OK,34.6381,-96.3279
74535,Clarita,OK,34.4980,-96.4246
74536,Clayton,OK,34.5426,-95.4606
74538,Coalgate,OK,34.5930,-96.2244
74540,Daisy,OK,34.5504,-95.7434
74543,Finley,OK,34.3585,-95.5534
74545,Gowen,OK,34.8724,-95.4687
74546,Haileyville,OK,34.8596,-95.5796
74547,Hartshorne,OK,34.7712,-95.6371
74549,Kiamichi Christian Mission,OK,34.5938,-94.8990
74552,Kinta,OK,35.1927,-95.2859
74553,Kiowa,OK,34.7458,-95.9696
74554,Krebs,OK,34.9255,-95.7216
74555,Lane,OK,34.2872,-95.9446
74556,Lehigh,OK,34.4760,-96.1889
74557,Moyers,OK,34.3414,-95.6406
74558,Nashoba,OK,34.5278,-95.1834
74559,Panola,OK,34.9286,-95.2131
74560,Pittsburg,OK,34.6634,-95.8228
74561,Quinton,OK,35.1504,-95.5076
74562,Rattan,OK,34.3201,-95.3123
74563,Red Oak,OK,34.9455,-95.1306
74565,Savanna,OK,34.8258,-95.8482
74567,Snow,OK,34.4365,-95.4258
74569,Stringtown,OK,34.4585,-95.9064
74570,Stuart,OK,34.9087,-96.1693
74571,Talihina,OK,34.7052,-94.8649
74572,Tupelo,OK,34.5493,-96.4278
74574,Tuskahoma,OK,34.7314,-95.2631
74576,Wardville,OK,34.6047,-95.9871
74577,Whitesboro,OK,34.6379,-94.7638
74578,Wilburton,OK,34.9186,-95.3308
74601,Ponca City,OK,36.7243,-97.1525
74630,Billings,OK,36.5138,-97.3722
74631,Blackwell,OK,36.7967,-97.3014
74632,Braman,OK,36.9399,-97.3365
74633,Burbank,OK,36.6990,-96.6996
74636,Deer Creek,OK,36.8036,-97.5075
74637,Fairfax,OK,36.5271,-96.6628
74640,Hunter,OK,36.5715,-97.6044
74641,Kaw City,OK,36.8429,-96.8557
74643,Lamont,OK,36.7045,-97.5525
74644,Marland,OK,36.5421,-97.0476
74646,Nardin,OK,36.8183,-97.4265
74647,Newkirk,OK,36.9050,-96.9892
74650,Ralston,OK,36.5239,-96.8577
74651,Red Rock,OK,36.4758,-97.1574
74652,Shidler,OK,36.8691,-96.6022
74653,Tonkawa,OK,36.6734,-97.3260
74701,Durant,OK,34.0123,-96.4051
74720,Achille,OK,33.8387,-96.3645
74721,Albany,OK,33.8883,-96.1832
74722,Battiest,OK,34.4246,-94.9471
74723,Bennington,OK,33.9799,-95.9710
74724,Bethel,OK,34.3260,-94.8306
74726,Bokchito,OK,33.9732,-96.1862
74727,Boswell,OK,34.0126,-95.7679
74728,Broken Bow,OK,34.0804,-94.7636
74729,Caddo,OK,34.1247,-96.2338
74730,Calera,OK,33.9074,-96.4020
74731,Cartwright,OK,33.8787,-96.5803
74733,Colbert,OK,33.8315,-96.4704
74734,Eagletown,OK,34.0628,-94.5897
74735,Fort Towson,OK,34.0294,-95.2668
74736,Garvin,OK,33.9180,-94.9302
74737,Golden,OK,34.0302,-94.9021
74738,Grant,OK,33.9128,-95.4657
74740,Haworth,OK,33.7871,-94.6034
74741,Hendrix,OK,33.7845,-96.2841
74743,Hugo,OK,34.0333,-95.5110
74745,Idabel,OK,33.8306,-94.7929
74747,Kemp,OK,33.7730,-96.3556
74748,Kenefic,OK,34.1791,-96.4799
74750,Millerton,OK,33.9932,-95.0002
74752,Pickens,OK,34.3965,-95.0114
74753,Platter,OK,33.9165,-96.5465
74754,Ringold,OK,34.1939,-95.0787
74755,Rufe,OK,34.1694,-95.1167
74756,Sawyer,OK,34.0299,-95.3478
74759,Soper,OK,34.0291,-95.6947
74760,Spencerville,OK,34.1107,-95.4059
74761,Swink,OK,33.9901,-95.1913
74764,Valliant,OK,33.9833,-95.0455
74766,Wright City,OK,34.1584,-94.9809
74801,Shawnee,OK,35.2968,-96.9507
74818,Seminole,OK,35.2245,-96.6706
74820,Ada,OK,34.8227,-96.7530
74824,Agra,OK,35.8698,-96.8839
74825,Allen,OK,34.8067,-96.5125
74826,Asher,OK,34.9569,-96.8546
74827,Atwood,OK,34.9314,-96.3454
74829,Boley,OK,35.5047,-96.4678
74830,Bowlegs,OK,35.1595,-96.6683
74831,Byars,OK,34.9095,-97.1069
74832,Carney,OK,35.8115,-97.0230
74833,Castle,OK,35.5458,-96.4056
74834,Chandler,OK,35.7027,-96.8221
74836,Connerville,OK,34.4450,-96.6166
74837,Cromwell,OK,35.3387,-96.4875
74839,Dustin,OK,35.2204,-96.0837
74840,Earlsboro,OK,35.2577,-96.8095
74842,Fittstown,OK,34.6336,-96.6612
74843,Fitzhugh,OK,34.6615,-96.7661
74844,Francis,OK,34.6274,-96.8388
74845,Hanna,OK,35.2067,-95.8663
74848,Holdenville,OK,35.0685,-96.3108
74849,Konawa,OK,34.9706,-96.6860
74850,Lamar,OK,35.0967,-96.0799
74851,Mcloud,OK,35.3919,-97.0890
74852,Macomb,OK,35.1231,-97.0368
74854,Maud,OK,35.1174,-96.7631
74855,Meeker,OK,35.5215,-96.9642
74856,Mill Creek,OK,34.3456,-96.8270
74857,Newalla,OK,35.3525,-97.2067
74859,Okemah,OK,35.4646,-96.2646
74860,Paden,OK,35.5151,-96.5507
74864,Prague,OK,35.5790,-96.7311
74865,Roff,OK,34.5931,-96.7835
74866,Saint Louis,OK,35.0593,-96.8444
74867,Sasakwa,OK,34.9492,-96.5540
74869,Sparks,OK,35.6157,-96.8038
74871,Stonewall,OK,34.6293,-96.5242
74872,Stratford,OK,34.7460,-97.0113
74873,Tecumseh,OK,35.2174,-96.9837
74875,Tryon,OK,35.8479,-97.0432
74878,Wanette,OK,34.9983,-97.0357
74880,Weleetka,OK,35.4048,-96.1405
74881,Wellston,OK,35.6739,-97.0440
74883,Wetumka,OK,35.2393,-96.2839
74884,Wewoka,OK,35.2258,-96.5410
74901,Arkoma,OK,35.3521,-94.4632
74902,Pocola,OK,35.2454,-94.4961
74930,Bokoshe,OK,35.1146,-94.7874
74931,Bunch,OK,35.7256,-94.7280
74932,Cameron,OK,35.1500,-94.5073
74935,Fanshawe,OK,34.9538,-94.9002
74936,Gans,OK,35.3689,-94.7265
74937,Heavener,OK,34.7392,-94.6657
74939,Hodgen,OK,34.7639,-94.6107
74940,Howe,OK,34.9283,-94.7006
74941,Keota,OK,35.2827,-94.9177
74942,Leflore,OK,34.8824,-94.9564
74943,Lequire,OK,35.0866,-95.0973
74944,Mccurtain,OK,35.1368,-95.0536
74945,Marble City,OK,35.5816,-94.7705
74946,Moffett,OK,35.4138,-94.4625
74947,Monroe,OK,34.9906,-94.5150
74948,Muldrow,OK,35.3774,-94.6731
74949,Muse,OK,34.6919,-94.7205
74951,Panama,OK,35.1746,-94.6870
74953,Poteau,OK,35.0849,-94.5796
74954,Roland,OK,35.4928,-94.5456
74955,Sallisaw,OK,35.5257,-94.7474
74956,Shady Point,OK,35.0872,-94.7418
74957,Smithville,OK,34.5100,-94.6858
74959,Spiro,OK,35.2691,-94.6363
74960,Stilwell,OK,35.7958,-94.6578
74962,Vian,OK,35.4927,-94.9716
74963,Watson,OK,34.3102,-94.5795
74964,Watts,OK,36.1098,-94.6713
74965,Westville,OK,36.0034,-94.6578
74966,Wister,OK,34.9233,-94.8516
75001,Addison,TX,32.9598,-96.8385
75002,Allen,TX,33.0830,-96.6099
75006,Carrollton,TX,32.9514,-96.8915
75009,Celina,TX,33.3338,-96.7505
75014,Irving,TX,32.8139,-96.9488
75019,Coppell,TX,32.9601,-96.9827
75020,Denison,TX,33.7853,-96.6075
75022,Flower Mound,TX,33.0286,-97.1214
75023,Plano,TX,33.0547,-96.7312
75029,Lewisville,TX,33.0463,-96.9939
75030,Rowlett,TX,32.9026,-96.5636
75032,Rockwall,TX,32.8678,-96.4156
75033,Frisco,TX,33.1827,-96.8463
75040,Garland,TX,32.9331,-96.6213
75048,Sachse,TX,32.9682,-96.5820
75050,Grand Prairie,TX,32.7773,-96.9892
75056,The Colony,TX,33.0724,-96.9070
75058,Gunter,TX,33.4607,-96.7424
75065,Lake Dallas,TX,33.1154,-97.0047
75068,Little Elm,TX,33.1740,-96.9501
75069,Mckinney,TX,33.1809,-96.5943
75076,Pottsboro,TX,33.8199,-96.6960
75078,Prosper,TX,33.2629,-96.8053
75080,Richardson,TX,32.9677,-96.7388
75090,Sherman,TX,33.5911,-96.5445
75097,Weston,TX,33.3489,-96.6688
75098,Wylie,TX,33.0230,-96.5389
75101,Bardwell,TX,32.2731,-96.7022
75102,Barry,TX,32.0832,-96.6214
75103,Canton,TX,32.4954,-95.8963
75104,Cedar Hill,TX,32.5899,-96.9690
75105,Chatfield,TX,32.2618,-96.3759
75109,Corsicana,TX,32.0266,-96.3257
75114,Crandall,TX,32.6095,-96.4283
75115,Desoto,TX,32.6041,-96.8654
75116,Duncanville,TX,32.6616,-96.9165
75117,Edgewood,TX,32.7006,-95.8661
75118,Elmo,TX,32.7219,-96.1654
75119,Ennis,TX,32.3314,-96.5771
75121,Copeville,TX,33.0873,-96.4182
75124,Eustace,TX,32.2887,-95.9906
75125,Ferris,TX,32.5272,-96.6180
75126,Forney,TX,32.7314,-96.4463
75127,Fruitvale,TX,32.6812,-95.7597
75132,Fate,TX,32.9411,-96.3827
75134,Lancaster,TX,32.6267,-96.7629
75135,Caddo Mills,TX,33.0746,-96.2080
75140,Grand Saline,TX,32.6458,-95.6980
75141,Hutchins,TX,32.6366,-96.6790
75142,Kaufman,TX,32.5616,-96.2649
75143,Kemp,TX,32.3561,-96.2850
75144,Kerens,TX,32.1066,-96.1909
75147,Mabank,TX,32.4316,-96.1196
75148,Malakoff,TX,32.1321,-95.9980
75149,Mesquite,TX,32.7666,-96.6233
75152,Palmer,TX,32.4339,-96.6830
75153,Powell,TX,32.1364,-96.3338
75154,Red Oak,TX,32.5209,-96.8033
75155,Rice,TX,32.2063,-96.4303
75157,Rosser,TX,32.4628,-96.4547
75158,Scurry,TX,32.4635,-96.3956
75159,Seagoville,TX,32.5995,-96.5584
75160,Terrell,TX,32.7521,-96.2928
75163,Trinidad,TX,32.1562,-96.0976
75164,Josephine,TX,33.0600,-96.3248
75165,Waxahachie,TX,32.3225,-96.7806
75166,Lavon,TX,33.0146,-96.4418
75169,Wills Point,TX,32.7090,-95.9994
75172,Wilmer,TX,32.5976,-96.6712
75173,Nevada,TX,33.0419,-96.3935
75180,Balch Springs,TX,32.7192,-96.6129
75182,Sunnyvale,TX,32.7945,-96.5568
75189,Royse City,TX,32.9384,-96.3070
75201,Dallas,TX,32.7877,-96.7999
75401,Greenville,TX,33.1936,-96.1280
75407,Princeton,TX,33.1454,-96.4886
75409,Anna,TX,33.3399,-96.5277
75410,Alba,TX,32.7816,-95.6081
75411,Arthur City,TX,33.8634,-95.4270
75412,Bagwell,TX,33.8385,-95.1108
75413,Bailey,TX,33.4301,-96.1662
75414,Bells,TX,33.6255,-96.4366
75415,Ben Franklin,TX,33.4732,-95.7794
75416,Blossom,TX,33.7250,-95.3926
75417,Bogata,TX,33.4728,-95.0702
75418,Bonham,TX,33.5611,-96.2016
75420,Brashear,TX,33.1194,-95.7358
75421,Brookston,TX,33.6184,-95.6722
75422,Campbell,TX,33.1396,-95.9343
75423,Celeste,TX,33.2791,-96.1936
75424,Blue Ridge,TX,33.3154,-96.3935
75425,Chicota,TX,33.8673,-95.5696
75426,Clarksville,TX,33.6272,-94.9744
75428,Commerce,TX,33.2643,-95.9148
75431,Como,TX,33.0674,-95.4018
75432,Cooper,TX,33.3937,-95.5382
75433,Cumby,TX,33.1425,-95.7672
75434,Cunningham,TX,33.4091,-95.3710
75435,Deport,TX,33.4934,-95.3399
75436,Detroit,TX,33.6838,-95.2221
75437,Dike,TX,33.1920,-95.4369
75438,Dodd City,TX,33.5601,-96.0496
75439,Ector,TX,33.5951,-96.2818
75440,Emory,TX,32.8458,-95.7487
75441,Enloe,TX,33.4290,-95.6518
75442,Farmersville,TX,33.1699,-96.3404
75443,Gober,TX,33.4697,-96.0893
75444,Golden,TX,32.7292,-95.5636
75446,Honey Grove,TX,33.6402,-95.9245
75447,Ivanhoe,TX,33.6782,-96.1660
75448,Klondike,TX,33.2896,-95.7789
75449,Ladonia,TX,33.4083,-95.9632
75450,Lake Creek,TX,33.4672,-95.6131
75451,Leesburg,TX,32.9651,-95.0944
75452,Leonard,TX,33.4032,-96.2063
75453,Lone Oak,TX,32.9907,-95.9397
75454,Melissa,TX,33.2841,-96.5497
75455,Mount Pleasant,TX,33.2348,-94.9462
75457,Mount Vernon,TX,33.2062,-95.2165
75458,Merit,TX,33.2169,-96.2874
75459,Howe,TX,33.5448,-96.6771
75460,Paris,TX,33.5788,-95.5262
75468,Pattonville,TX,33.5625,-95.3935
75469,Pecan Gap,TX,33.4077,-95.7945
75470,Petty,TX,33.6103,-95.7826
75471,Pickton,TX,33.0333,-95.4523
75472,Point,TX,32.8727,-95.8830
75473,Powderly,TX,33.8006,-95.4990
75474,Quinlan,TX,32.9225,-96.0895
75475,Randolph,TX,33.4891,-96.2644
75476,Ravenna,TX,33.6957,-96.1408
75477,Roxton,TX,33.5383,-95.7508
75478,Saltillo,TX,33.2092,-95.3747
75479,Savoy,TX,33.6007,-96.3194
75480,Scroggins,TX,33.0220,-95.2174
75481,Sulphur Bluff,TX,33.3289,-95.3631
75482,Sulphur Springs,TX,33.1657,-95.5296
75485,Westminster,TX,33.3624,-96.4635
75486,Sumner,TX,33.7850,-95.6886
75487,Talco,TX,33.3255,-95.0275
75488,Telephone,TX,33.8098,-96.0162
75489,Tom Bean,TX,33.5243,-96.4836
75490,Trenton,TX,33.4004,-96.3278
75491,Whitewright,TX,33.4868,-96.4102
75492,Windom,TX,33.5676,-95.9980
75493,Winfield,TX,33.1439,-95.0678
75494,Winnsboro,TX,32.8674,-95.2578
75495,Van Alstyne,TX,33.4283,-96.5463
75496,Wolfe City,TX,33.3215,-96.0550
75497,Yantis,TX,32.8953,-95.5269
75501,Texarkana,TX,33.3672,-94.2356
75550,Annona,TX,33.5037,-94.8950
75551,Atlanta,TX,33.0985,-94.1595
75554,Avery,TX,33.4942,-94.8220
75555,Bivins,TX,32.9598,-94.1531
75556,Bloomburg,TX,33.1330,-94.0786
75558,Cookville,TX,33.1837,-94.8747
75559,De Kalb,TX,33.4814,-94.5786
75560,Douglassville,TX,33.2050,-94.3549
75561,Hooks,TX,33.4818,-94.2955
75562,Kildare,TX,32.9468,-94.2539
75563,Linden,TX,33.0030,-94.3883
75564,Lodi,TX,32.8718,-94.2730
75565,Mc Leod,TX,32.9510,-94.0809
75566,Marietta,TX,33.1956,-94.5276
75567,Maud,TX,33.3305,-94.3046
75568,Naples,TX,33.2073,-94.6991
75569,Nash,TX,33.4433,-94.1319
75570,New Boston,TX,33.4548,-94.4500
75571,Omaha,TX,33.2231,-94.7697
75572,Queen City,TX,33.2175,-94.1492
75573,Redwater,TX,33.3490,-94.2647
75574,Simms,TX,33.4887,-94.5772
75601,Longview,TX,32.5045,-94.7145
75630,Avinger,TX,32.8668,-94.5694
75631,Beckville,TX,32.2704,-94.4436
75633,Carthage,TX,32.1058,-94.3210
75636,Cason,TX,33.0240,-94.8242
75637,Clayton,TX,32.0984,-94.4747
75638,Daingerfield,TX,33.0388,-94.7366
75639,De Berry,TX,32.2773,-94.1953
75640,Diana,TX,32.7124,-94.6953
75641,Easton,TX,32.3855,-94.5535
75642,Elysian Fields,TX,32.3685,-94.1826
75643,Gary,TX,32.0250,-94.2124
75644,Gilmer,TX,32.7749,-94.9891
75647,Gladewater,TX,32.5261,-94.9490
75650,Hallsville,TX,32.5155,-94.5611
75651,Harleton,TX,32.6713,-94.5019
75652,Henderson,TX,32.2572,-94.7384
75656,Hughes Springs,TX,33.0386,-94.5987
75657,Jefferson,TX,32.7756,-94.3552
75658,Joinerville,TX,32.1779,-94.9009
75659,Jonesville,TX,32.4979,-94.1105
75660,Judson,TX,32.5826,-94.7535
75661,Karnack,TX,32.6395,-94.1674
75662,Kilgore,TX,32.3831,-94.8676
75666,Laird Hill,TX,32.3532,-94.9055
75667,Laneville,TX,31.9583,-94.8451
75668,Lone Star,TX,32.9307,-94.7049
75669,Long Branch,TX,32.0342,-94.5072
75670,Marshall,TX,32.5417,-94.4131
75680,Minden,TX,32.1531,-94.7993
75681,Mount Enterprise,TX,31.9358,-94.6431
75682,New London,TX,32.2538,-94.9427
75683,Ore City,TX,32.8087,-94.7292
75684,Overton,TX,32.2736,-94.9318
75685,Panola,TX,32.3555,-94.0955
75686,Pittsburg,TX,32.9843,-94.9275
75687,Price,TX,32.1176,-94.9899
75688,Scottsville,TX,32.5405,-94.2383
75689,Selman City,TX,32.1751,-94.9519
75691,Tatum,TX,32.3179,-94.5620
75692,Waskom,TX,32.4646,-94.1444
75693,White Oak,TX,32.5372,-94.8596
75694,Woodlawn,TX,32.6684,-94.3456
